668,https://twitter.com/AliAlHumaid/status/761646268850507776,احذيه سكيتشرز في السعوديه رفعوا اسعارهم ٥٠٪ بالرغم من انخفاضها في الخارج تجارنا يعطونك اسباب كافيه لاحتقارهم وتمني خسارتهم,Product and Services,NO,Yes,Yes,No,No,Yes,No,No,No,No,No,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1
190,https://twitter.com/amrelhady4000/status/760340094972727296,انتخابات الرءاسه الامريكيه بالنسبه لعرب هي منافسه بين من يملك حبل المشنقه و من يملك الدبابه كلاهما يدفع الشرق الاوسط لهاويه,Politices,Yes,Yes,Yes,No,No,No,No,No,No,No,No,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
708,https://twitter.com/saqartop/status/766742471384653824,سيتسابق المليارديريه العرب لكفاله الطفل عمران دقنيش والكل سيتباهي بذلك لكن لعلم يامليارديريه ان في سوريا اكثر من مليون عمران يموتون يوميا,Politices,NO,Yes,No,No,Yes,Yes,No,No,No,No,No,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1
1404,https://twitter.com/iranianaffairs/status/768152260245413888,ايران تطلق اليوم اسم نمر النمرعلي شارع بطهران هل تءيداطلاق اسم شهراماحمدي علي شارع في العواصم الخليجيه صوت 👇🏻,Politices,No,Yes,Yes,No,No,No,No,No,Yes,No,No,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1
1042,https://twitter.com/heekmmm/status/714227407071346690?lang=ar,اذا كانت تفجيرات ليله واحده في فرنسا و بلجيكا تستحق دقيقه صمت فان طقوس الاجرام علي الشعب السوري والعراقي تستحق ان يخرس العالم الي الابد,Politices,Yes,Yes,No,No,Yes,No,No,No,No,No,No,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1
581,https://mobile.twitter.com/dr_almoqhem/status/758848802476298240,في التاريخ كانت تسمي الحروب الصليبيه اما اليوم فتسمي الحرب علي الارهاب,Politices,NO,Yes,Yes,No,Yes,No,No,No,No,No,No,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1
650,https://twitter.com/_sn_music/status/761701427991482368,ماذا تريد كل هذه الاغاني الرديءه التي تحفر راسي كل هذه الوجوه الاصوات التلويحات الالوان الضحكات,Entertainment ,Yes,Yes,No,Yes,No,No,No,No,No,No,No,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1
641,https://twitter.com/keroadellabeb/status/757814966250381312,من اختار فيفي عبده ام مثاليه كان نادي رياضي في حي صغير في القاهره في شيراتون بالتحديد و هذه مهزله طبعا لكن ليست جه رسميه,Entertainment ,NO,Yes,No,No,Yes,No,No,No,Yes,No,No,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
419,https://twitter.com/khaledam12/status/761895587788750848,الكل يحذر من داعش كتنظيم ارهابي خبيث لكن ربط الحيه بهم وهي سنه النبي ﷺ ورسمها بشكل ساخر ومتكر امر محرم,Politices,NO,Yes,Yes,No,No,Yes,No,No,No,No,No,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1
296,nan,ما دام راموس في مدريد فمستحيل يخسر نهاءي ابدا,Sports,NO,Yes,Yes,No,No,No,No,No,No,Yes,No,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1
2,https://twitter.com/mhadi98/status/756427650684583937,يمكن لوفد لبناني ان يشارك في القمه عن بعد عبر الاقمار الصناعيه,Politices,Yes,Yes,No,No,No,No,No,No,No,No,Yes,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
1195,https://twitter.com/saqartop/status/766988394434002944,كم هو مغفل وساذج من ينتظر ان ياتي الحل من امريكا لمساله السوريه هل نسيتم ما فعلته امريكا بالعراق وكيف سلمته لايران,Politices,No,Yes,No,No,Yes,Yes,No,No,No,No,No,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1
739,https://twitter.com/helal104/status/761316594005995520,خبر الجزيره اوباما لم ندفع فديه ل ايران لاطلاق سراح اميركين تعليق الكذب واضح في عيونه,Politices,NO,Yes,Yes,No,No,No,No,No,No,Yes,No,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1
1150,https://twitter.com/alzoubi_ahmed/status/721047015828942849,لا يهمني كم ثمن ساعتكالمهم ان تحترم الوقت وتحضر علي الموعد,Entertainment ,NO,Yes,No,Yes,Yes,No,No,No,No,No,No,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1
658,https://twitter.com/EmanAkour/status/760590069388480512,وفاه العالم المصري د احمدزويل الحاءز علي جاءزه نوبل الكيمياء لو كان مطربا او راقصه كان عالمنا العربي انهار حزنا,Entertainment ,NO,Yes,No,No,Yes,No,No,No,Yes,No,No,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
169,https://twitter.com/Red_Mancunian/status/755510894143086596,دعايات عن طريق هوامير تويتر مثيره لشفقه لو يصرفون فلوس هالاعلانات علي تطوير شبكتهم و نتهم وتخفيف الضغط علي ابراجهم كان ما خسروا العملاء,Product and Services,Yes,Yes,No,No,No,No,No,No,No,Yes,No,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1
196,https://twitter.com/Jaberalasfar/status/237947900695572480,ماكدونالدز تختبر تطبيقا لدفع ثمن الوجبات المطلوبه بالهاتف البطاقه الذكيه سوف تصبح غبيه,Product and Services,NO,Yes,Yes,Yes,No,No,No,No,No,No,No,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1
247,https://twitter.com/kasimf/status/758915440315772928,بعد ان اصبح الطيران الامريكي يقاتل لجانب الطيران الروسي والسوري بحلب وبقيه انحاء سورياشو منشان المءامره الكونيه علي النظام الماتع والمقاول,Politices,NO,Yes,No,No,No,No,No,Yes,No,Yes,No,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
89,https://twitter.com/Itfarrag/status/758648909774352385,انظر علي رحله الجنيه المصري من فاروق ل السيسي الاسعارناروالجنيهبينهار,Politices,NO,Yes,Yes,No,No,Yes,No,No,No,No,No,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1
312,https://twitter.com/HYbeIN/status/758541329634881536,مجموعه من المعجبين بفريق ميلان يهزمون البايرن العريق في مباراه وديه,Sports,NO,Yes,No,No,No,No,Yes,Yes,No,No,No,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1
498,https://twitter.com/shomo_93/status/460096337460359169,كالعاده وزاره الصحه تهتم بالمدن الكبيره و تسحب عالمدن الصغيره,Product and Services,NO,Yes,No,No,No,No,No,Yes,No,Yes,No,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1
59,https://twitter.com/docshayji/status/754258606413975552,حتي الاهرام سقطت بفخ الرغبات وطغي التمني علي مهنيه الاعلام ولطخت تاريخها العريق بعمر عامافضيحه فشلالانقلاب,Politices,NO,Yes,No,No,No,Yes,No,No,No,No,Yes,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
313,https://twitter.com/SakerSport/status/758507728247595013,وفاز ميلان البايرن عاجز عنه حتي بالوديات,Sports,NO,Yes,No,Yes,No,Yes,No,No,No,No,No,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1
438,https://twitter.com/AmgadYounes/status/729303575801794560,المسخره التي جرت بمءسه الاهرام اليوم فضحت الاسره الصحفيه المزعومه كونها ملكيه اكثر من الملك واشد عداوه لحريه الصحافه من النظام نفسه,Politices,Yes ,Yes,No,No,No,Yes,No,No,No,Yes,No,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1
55,https://twitter.com/NorwayAr/status/755830557964169216,فشلت الشرطه النرويجيه لاسف في الحفاظ علي سجلها لعام خال من اي عمليه اطلاق نار واطلقت رصاصتين علي شخص مسلح في غرب النرويج,Politices,NO,No,Yes,No,No,No,Yes,Yes,nan,No,No,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1
705,https://twitter.com/ahmedalbasheer1/status/757497418099425280,تروح لعراق تضرب عليك مفخه المانيا يجيك واحد يضربك بالساطور امريكا واحد يرمي عليك فرنسا يجي واحد يدوس عليك بالسياره تنتحر تنضرب بوري,Politices,NO,Yes,No,No,Yes,No,No,No,No,Yes,No,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1
183,https://twitter.com/z_hajia/status/756763801781989376?s=09,بعض الرواءياتسرد تفاصيل فستان البطله و مظهرها لدرجه المليكاد القاريء ان ينسي احداث الروايه بسبها,Entertainment ,Yes,Yes,No,No,Yes,No,No,No,No,No,No,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1
354,nan,العصابات الحقيقيه لا تستخدم الهواتف الذهب,Product and Services,Yes,No,No,No,Yes,No,No,No,No,Yes,No,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
604,https://twitter.com/Bouvardiaa_/status/758176705852899329,مجرم الحرب اوباما ينهي ولايته بارتكاب مجازر بشعه بحق اهلنا في منبج بدعوي مكافحه الارهاب سافل بلا حدود هو وكل من يصمت علي جراءمه,Politices,NO,No,Yes,Yes,No,Yes,No,No,No,No,No,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1
669,https://twitter.com/Nawaf_AF/status/761555487330603008,الملاحظ ان عمليات التجميل تسلب الحيويه من الوجه وتعطيه بروده البلاستك اصبحنا نستطيع التميز بين الوجه الطبيعي والصناعي,Product and Services,Yes,Yes,No,No,No,Yes,No,No,No,No,No,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1
771,https://twitter.com/PezMB9ANZfGZiB2/status/683497172411617280?lang=ar,انخفض سعر المواطن فكريا وانسانيا واخلاقيا فلا عجب من انخفاض النفط اذا عدم الفكر وقتل الذات وقيدت الحريه فالموت اهون يا ساده,Politices,NO,Yes,No,No,Yes,No,No,No,No,Yes,No,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1
8,https://mobile.twitter.com/Sakherah/status/757961193491312642,شهدت مصر القديمه فرض ضريبه علي زيت الطهي الذي كان يجب علي المواطنين شراءه من الفرعون,Product and Services,NO,Yes,Yes,No,No,No,No,Yes,No,No,No,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1
750,https://twitter.com/saqartop/status/765809136068157441,القضاء علي الارهاب اكثر ارهابيه من الارهاب نفسه,Politices,NO,Yes,No,No,Yes,Yes,No,No,No,No,No,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1
499,https://twitter.com/nsa1969105/status/551119988720173056,السيسي يطالب بثوره دينيه جذريه لحذف قيم الجهادفي ذكري المولد النبوي الشريف وبتغير قناعه مليار ونصف مسلم مسخره لا مثيل لها,Politices,NO,Yes,Yes,No,Yes,No,No,No,No,No,Yes,-1,1,1,-1,1,-1,-1,-1,-1,-1,1
716,https://twitter.com/Turkeyshalhoub/status/744273752456761344,بالصين عندما يعين موظف كبير ياخذوه بجوله الي السجون ليشاهد مسءولين سابقين سجنوا بتهم فساد الجوله عندنالقصور,Politices,NO,Yes,No,Yes,Yes,Yes,No,No,No,No,No,-1,1,-1,1,1,1,-1,-1,-1,-1,-1
559,https://twitter.com/oday5551/status/757928450615341056,شعب صار مسخره امام العالم علي من تضحكون هءلاء يمثلونكم وانتم انتخبتموهم اصمتو ولا تكونوا منافقين,Politices,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,1,1,-1,-1,-1,-1,-1,-1,-1,1,1
539,https://twitter.com/alkharousi9222/status/763038348080472064,نحن لا نصادر الفكر قالها مولاي و لكن لاسف اليوم اقتلع الفكر و قاموا بدفنه,Politices,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,1,-1,-1,1,1,1,-1,-1,-1,-1,-1
393,https://twitter.com/AHamoudi1/status/762938384532774912,نري المستثمرون في ود مع الذهب لان هناك شيء في الافق ينتظر خصوصا انتخابات امريكا والتي ستملا الاسواق بعدم اليقين وهذا جيد لذهب,Politices,NO,No,No,Yes,Yes,No,Yes,Yes,No,No,No,-1,-1,-1,1,1,-1,1,1,-1,-1,-1
370,https://twitter.com/AliSonoqrut/status/385004509099196416,و بتيجي بتحكيلي تمكين ديمقراطي و مسيره اصلاح الحريهلمعتقليالواتساب,Politices,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,1,1,-1,-1,-1,1,-1,-1,-1,1,-1
613,https://twitter.com/zanzounzeina2/status/758064850274844672,اضحكوا علي هبل الثوار😂 اول يومين بالمعركه بتكون الهاشتاغات كالتالي حلب مقبره حزب اله وبعد فتره بتصير الهاشتاغات كالتالي حلبمحاصره,Politices,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,1,1,-1,-1,1,-1,-1,-1,-1,-1,1
678,https://twitter.com/Omar_Gharaybeh/status/760538144324329472,بتشتري جوافه كل ريحه السياره جوافه كل ريحه المطبخ جوافه كل ريحه الثلاجه جوافه بندوره بطعمه جوافه خياره بطعم الجوافه كلشي بطعم الجوافه,Product and Services,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,1,1,-1,1,-1,-1,-1,-1,-1,1,-1
861,https://twitter.com/ZiadAbabneh/status/707281201615077376,ولا بجلطني الا الي بعثلي دعوه عالفيس بوك لعب الكاندي كرش تري انا بالي فاضي ومبسوط جدا ومش ناقصني غير الكاندي كرش,Entertainment ,NO,Yes,No,No,Yes,No,No,No,Yes,Yes,No,-1,1,-1,-1,1,-1,-1,-1,1,1,-1
684,https://twitter.com/al_jazirah/status/761866260284080128,ليستر سيتي يناطح مانشستر يونايتد علي لقب الدرع الخيري,Sports,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,1,1,1,-1,-1,-1,-1,-1,1,-1,-1
417,https://twitter.com/Mbassiouny1/status/760114857626722304,اكبر مسخره حصلت في التاريخ امريكا تكافيء قاطعي الرقاب,Politices,NO,Yes,No,Yes,No,No,No,No,Yes,Yes,No,-1,1,-1,1,-1,-1,-1,-1,1,1,-1
322,https://twitter.com/A5ELOS/status/762049721007497216,قاعده حياه كل ما زاد النوم كل ما زاد جمال نفسيتك,Entertainment ,NO,No,No,Yes,No,No,Yes,No,Yes,Yes,No,-1,-1,-1,1,-1,-1,1,-1,1,1,-1
538,https://twitter.com/ibrahimsalimras/status/763069552213254144,الوطنيه لفقراء الوطن لاغنياء نحن لانعاني من ازمه نفط نحن نعاني من ازمه محتالين ولصوص,Politices,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,1,-1,-1,1,-1,1,-1,-1,1,-1,-1
1450,https://twitter.com/saqartop/status/768473712660213760,ايها العرب لا تامروا رجاءا علي الاحتلال العثماني الجديد كما تامرتم سابقا علي الاقل هو ارحم مليون مره من الاحتلال الايراني والغربي,Politices,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,-1,1,-1,-1,-1,1,1,1,-1,-1,-1
132,https://twitter.com/fd121314/status/757685467458461696,شر البليه ما يضحك مسءول عن رياضه الوطن يجاهر بميوله ويدعو لتعصب الرياضي استغليت استغلال من اجل الهلال,Sports,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,1,1,1,-1,-1,-1,-1,-1,-1,1,-1
413,https://twitter.com/midooo2007/status/760143113113526273,بحبكيامصرولكن نسخر ما جعلك مسخره الام,Politices,NO,Yes,Yes,No,No,Yes,No,No,No,Yes,No,-1,1,1,-1,-1,1,-1,-1,-1,1,-1
620,https://twitter.com/AziZ_M11aa/status/760736512082374656,منظر السعودي وهو يستهزا بالكوتين بذكري الغزو منظر حيواني بكل ما تعني الكلمه وكان فيه مجال لاستظراف علي حساب جروج الاخرين,Politices,NO,Yes,No,No,Yes,Yes,No,No,Yes,No,No,-1,1,-1,-1,1,1,-1,-1,1,-1,-1
347,https://twitter.com/Syasi_Sy/status/763455446619418624,المدرعات التي تجول في الشوارع محتله و لو كانت لجيش الوطن ذاته,Politices,NO,Yes,No,No,Yes,Yes,No,Yes,No,No,No,-1,1,-1,-1,1,1,-1,1,-1,-1,-1
459,https://twitter.com/naifsif2/status/759651467607281664,ضحك رجل الانقاذ عندما قالت العجوز له لم احمل هكذا الا في حفل زفافي,Entertainment ,NO,Yes,No,Yes,No,No,No,No,Yes,Yes,No,-1,1,-1,1,-1,-1,-1,-1,1,1,-1
73,https://twitter.com/Social_Wydad/status/758782120294768640?s=09,خطا لا معني له من لاعب غبي,Sports,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,1,1,-1,-1,-1,-1,1,1,-1,-1,-1
147,https://twitter.com/hamfarouk/status/732285235526807555,اليوم مرت عام علي اتفاقيه سايكسبيكو التي قسمت العالم العربي ولان العرب لا يتعلموا كالعاده اصبح لدينا اتفاقيه لتقسيم المقسم,Politices,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,1,1,-1,-1,1,-1,-1,-1,-1,1,-1
576,https://twitter.com/suadalmojel/status/759867123753709568,اذا سلبنا حريه التعبير عن الراي فسنصير مثل الدابه البكماء التي تقاد الي المسلخ هذا هو المغزي الاهم من وراء الربيع العربي,Politices,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,1,1,-1,1,1,-1,-1,-1,-1,-1,-1
10,https://mobile.twitter.com/Sakherah/status/756526818207813634,خلال العصور الوسطي فرضت الحكومه البريطانيه ضريبه علي الصابون وظلت الضريبه حتي العام,Product and Services,NO,No,Yes,No,No,Yes,No,Yes,No,Yes,No,-1,-1,1,-1,-1,1,-1,1,-1,1,-1
1438,https://twitter.com/MDalhriri/status/763338471222218752,ايها الراسبون في التوجيهي اسمعوني جيدا انصحكم بالتوجه الي الورش ومراكز التعليم المهني وتعلم صنعه واعلم جيدا,Product and Services,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,-1,1,1,-1,-1,-1,-1,1,-1,1,-1
1049,https://twitter.com/heekmmm/status/756453754124328961?lang=ar,ان الاستثمار الحقيقي هو في الشعب وما دون ذلك سيعود وبالا علي الوطن,Politices,NO,Yes,No,No,Yes,Yes,No,No,No,Yes,No,-1,1,-1,-1,1,1,-1,-1,-1,1,-1
375,nan,قرت اشطب الواتس اب والفايبر وبيجوز اعطل الفيس وتويتر واكسر التلفون واخلي الايميل لشغل بس لانه الواحد ما بيعرف من اي جه مكن تيجيه التهمه ويتحول لامن الدوله,Politices,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,1,-1,-1,-1,1,-1,-1,-1,1,1,-1
386,https://twitter.com/AlrejalMjd/status/763069471204532224,مءه مليون تصنع الكثير و اهم هذا الكثير ان تخرسك فلا تستطيع البوح بما تريده لان بعض الكلام يساوي اكثر من مءه مليون وشبتسوياذامعك١٠مليون,Politices,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,1,1,-1,1,-1,-1,-1,-1,-1,-1,1
1009,https://twitter.com/tattweeralthat/status/763734995718594560,الذين يعرفون القليل يتحدثون كثيرا اما الذين يعرفون الكثير فلا يتحدثون الا قليلا جان جاك روسو,Entertainment ,NO,Yes,Yes,No,Yes,Yes,No,No,No,No,No,-1,1,1,-1,1,1,-1,-1,-1,-1,-1
1409,https://twitter.com/iranianaffairs/status/763341730456412160,داعش تهب لنجده ايران بعد التنديدالعالمي باعدام ٢١سنيا لتقول ايران انهم ارهابين احتاجت لبيان من داعش يمجد التوحيد و الجهادالوهميه وي هد طهران,Politices,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,-1,1,1,-1,-1,-1,1,-1,1,-1,-1
1310,https://twitter.com/Kharabeesh/status/760041015617216512,مسلسلتمناهيعود الايام الحلوه بحياتنا الي بتمر بسرعه,Entertainment ,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,-1,-1,-1,-1,1,1,1,1,-1,-1,-1
1501,https://twitter.com/KSA24/status/769480652840398848,عراك بالايدي بين نواب في البرلمان العراقي علي خلفيه استجواب وزير الماليه,Politices,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,1,1,1,-1,-1,-1,-1,-1,-1,1,-1
741,https://twitter.com/ALHARTHII_AH/status/763537860452556800?lang=ar,مءسف ان يتحول مجلس الشوري من مءسه برلمانيه الي حاضنه لبطاله المقنعه والعقول الكرتونيه التي عشعش فيها العنكبوت الكرديمواطنمينبطيخمين,Politices,NO,Yes,No,No,Yes,Yes,No,No,No,Yes,No,-1,1,-1,-1,1,1,-1,-1,-1,1,-1
131,https://twitter.com/HuffPostArabi/status/758319324650176513,فتشوا حفاضه ابني ساءح سوري يقاضي الشرطه الالمانيه لسوء المعامله,Politices,NO,Yes,Yes,No,Yes,No,No,No,nan,Yes,No,-1,1,1,-1,1,-1,-1,-1,-1,1,-1
36,https://twitter.com/BDS_Arabic/status/750667800461582336,العيد اجمل وكعك معمول العيد احلي بدون مكونات اسراءيليه قاطعوا وخلو عيدكم فلسطيني رمضانتوف المقاطعهمقاومه,Product and Services,NO,Yes,No,No,No,No,Yes,Yes,Yes,No,No,-1,1,-1,-1,-1,-1,1,1,1,-1,-1
365,https://twitter.com/FS_141/status/623555078037737472,اغلقت النت المفتوح مءخرا واستبدلته بعروض مضحكه مهما روجت لها فلن تنطلي علي احد,Product and Services,NO,No,No,Yes,No,No,Yes,Yes,Yes,No,No,-1,-1,-1,1,-1,-1,1,1,1,-1,-1
31,https://twitter.com/abohesham990/status/756991387481038848,خساره فيكم الجنسيه يا كلاب الاداره الامريكيه ومعاكم الخرفان بقياده ابن سنيه اسقطوالجنسيهعنالخونه جبهشعبمصر,Politices,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,1,1,-1,-1,-1,1,1,-1,-1,-1,-1
851,https://twitter.com/news_ger_chekel/status/765935273834405888,نضالاﻻحمديه اذا ماعنداحدا تسلي فيه بتسلي بحالها المهم تكون حديث الناس خالف تعرف باءعهحرهعصدرالبسطاتالعربيه,Entertainment ,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,1,1,1,-1,-1,-1,-1,-1,1,-1,-1
436,https://twitter.com/tennis_on_line/status/737688946008788993,عاجل الغاء جميع المباريات لهذا اليوم وتستمر المسخره رولاناونلاين,Sport,Yes ,Yes,No,No,No,No,Yes,Yes,No,Yes,No,-1,1,-1,-1,-1,-1,1,1,-1,1,-1
